x,y,z,RSSI,time,label
10,8.5,6,-93.28847538,13,0
10,9,6,-99.84496415,13,0
10,9.5,6,-104.3007148,13,0
10,10,6,-98.40324399,13,0
0,0,0,-93.76034943,14,0
0,0.5,0,-90.49316493,14,0
0,1,0,-96.45201272,14,0
0,1.5,0,-90.43946382,14,0
0,2,0,-91.48863997,14,0
0,2.5,0,-85.30652461,14,0
0,3,0,-90.05578609,14,0
0,3.5,0,-89.8661983,14,0
0,4,0,-94.48045486,14,0
0,4.5,0,-92.59863496,14,0
0,5,0,-85.13062337,14,0
0,5.5,0,-87.07547855,14,0
0,6,0,-83.58599089,14,0
0,6.5,0,-87.2737977,14,0
0,7,0,-88.58833189,14,0
0,7.5,0,-92.49559362,14,0
0,8,0,-91.83301006,14,0
0,8.5,0,-89.34764476,14,0
0,9,0,-96.53258398,14,0
0,9.5,0,-98.34175327,14,0
0,10,0,-91.47880493,14,0
0.5,0,0,-90.61190868,14,0
0.5,0.5,0,-98.62769171,14,0
0.5,1,0,-93.65847383,14,0
0.5,1.5,0,-92.75092567,14,0
0.5,2,0,-91.60606376,14,0
0.5,2.5,0,-92.13369572,14,0
0.5,3,0,-87.21967123,14,0
0.5,3.5,0,-93.95155527,14,0
0.5,4,0,-83.9108777,14,0
0.5,4.5,0,-95.31019318,14,0
0.5,5,0,-87.59682089,14,0
0.5,5.5,0,-85.04980506,14,0
0.5,6,0,-84.56548616,14,0
0.5,6.5,0,-91.74906553,14,0
0.5,7,0,-93.30202253,14,0
0.5,7.5,0,-92.30471462,14,0
0.5,8,0,-86.42570823,14,0
0.5,8.5,0,-89.74715934,14,0
0.5,9,0,-91.44050881,14,0
0.5,9.5,0,-92.64767438,14,0
0.5,10,0,-90.73780732,14,0
1,0,0,-94.52182771,14,0
1,0.5,0,-83.60016965,14,0
1,1,0,-86.51318536,14,0
1,1.5,0,-96.53891106,14,0
1,2,0,-87.91809806,14,0
1,2.5,0,-96.18230948,14,0
1,3,0,-85.83171742,14,0
1,3.5,0,-85.5113257,14,0
1,4,0,-83.42069383,14,0
1,4.5,0,-86.16458508,14,0
1,5,0,-95.27503442,14,0
1,5.5,0,-84.29918877,14,0
1,6,0,-87.26187412,14,0
1,6.5,0,-87.68151807,14,0
1,7,0,-81.54309404,14,0
1,7.5,0,-83.39636196,14,0
1,8,0,-89.89632418,14,0
1,8.5,0,-93.1801521,14,0
1,9,0,-93.91873731,14,0
1,9.5,0,-100.0320818,14,0
1,10,0,-84.8595802,14,0
1.5,0,0,-97.23296602,14,0
1.5,0.5,0,-88.80749357,14,0
1.5,1,0,-87.93653807,14,0
1.5,1.5,0,-91.88825579,14,0
1.5,2,0,-87.28430631,14,0
1.5,2.5,0,-90.61953743,14,0
1.5,3,0,-87.96294206,14,0
1.5,3.5,0,-85.63409201,14,0
1.5,4,0,-82.41894729,14,0
1.5,4.5,0,-86.9626791,14,0
1.5,5,0,-75.74735623,14,0
1.5,5.5,0,-84.27525229,14,0
1.5,6,0,-88.67908735,14,0
1.5,6.5,0,-84.93737233,14,0
1.5,7,0,-89.56878267,14,0
1.5,7.5,0,-81.50484881,14,0
1.5,8,0,-95.05592011,14,0
1.5,8.5,0,-83.93799996,14,0
1.5,9,0,-90.16965676,14,0
1.5,9.5,0,-84.51262173,14,0
1.5,10,0,-91.06694078,14,0
2,0,0,-92.91414612,14,0
2,0.5,0,-96.36000479,14,0
2,1,0,-88.6769041,14,0
2,1.5,0,-82.50265018,14,0
2,2,0,-83.90329557,14,0
2,2.5,0,-88.56521279,14,0
2,3,0,-78.94189089,14,0
2,3.5,0,-91.85939599,14,0
2,4,0,-82.63055024,14,0
2,4.5,0,-83.37893638,14,0
2,5,0,-79.74094836,14,0
2,5.5,0,-84.04486475,14,0
2,6,0,-93.34971789,14,0
2,6.5,0,-87.31744761,14,0
2,7,0,-85.6012895,14,0
2,7.5,0,-85.35255672,14,0
2,8,0,-81.82679759,14,0
2,8.5,0,-90.32762036,14,0
2,9,0,-83.91544618,14,0
2,9.5,0,-89.99385447,14,0
2,10,0,-90.20901698,14,0
2.5,0,0,-96.39798013,14,0
2.5,0.5,0,-84.53932803,14,0
2.5,1,0,-93.25596138,14,0
2.5,1.5,0,-90.54251916,14,0
2.5,2,0,-85.75089571,14,0
2.5,2.5,0,-87.75781594,14,0
2.5,3,0,-79.49117828,14,0
2.5,3.5,0,-80.228985,14,0
2.5,4,0,-81.13336623,14,0
2.5,4.5,0,-86.71663617,14,0
2.5,5,0,-76.89851169,14,0
2.5,5.5,0,-72.73897533,14,0
2.5,6,0,-84.28501406,14,0
2.5,6.5,0,-82.87654816,14,0
2.5,7,0,-88.00582226,14,0
2.5,7.5,0,-79.70720387,14,0
2.5,8,0,-82.66040154,14,0
2.5,8.5,0,-86.11840958,14,0
2.5,9,0,-89.27734986,14,0
2.5,9.5,0,-83.22957019,14,0
2.5,10,0,-95.20055144,14,0
3,0,0,-87.86311864,14,0
3,0.5,0,-87.33379011,14,0
3,1,0,-82.46353716,14,0
3,1.5,0,-86.21764691,14,0
3,2,0,-90.23318251,14,0
3,2.5,0,-85.68607107,14,0
3,3,0,-79.83221942,14,0
3,3.5,0,-80.45281801,14,0
3,4,0,-81.0012451,14,0
3,4.5,0,-77.23200092,14,0
3,5,0,-73.82193739,14,0
3,5.5,0,-75.03022796,14,0
3,6,0,-87.62485163,14,0
3,6.5,0,-78.17612288,14,0
3,7,0,-78.09362917,14,0
3,7.5,0,-88.36373604,14,0
3,8,0,-81.07895891,14,0
3,8.5,0,-81.21018114,14,0
3,9,0,-87.97948029,14,0
3,9.5,0,-86.40781483,14,0
3,10,0,-85.34911234,14,0
3.5,0,0,-83.05521655,14,0
3.5,0.5,0,-83.9544426,14,0
3.5,1,0,-87.35196554,14,0
3.5,1.5,0,-84.22043986,14,0
3.5,2,0,-85.59322127,14,0
3.5,2.5,0,-73.84515862,14,0
3.5,3,0,-70.42298495,14,0
3.5,3.5,0,-77.13145211,14,0
3.5,4,0,-80.51098456,14,0
3.5,4.5,0,-72.10821616,14,0
3.5,5,0,-79.84130433,14,0
3.5,5.5,0,-86.49252203,14,0
3.5,6,0,-72.05752596,14,0
3.5,6.5,0,-85.59775869,14,0
3.5,7,0,-81.9147653,14,0
3.5,7.5,0,-81.86600159,14,0
3.5,8,0,-89.94619566,14,0
3.5,8.5,0,-88.89806063,14,0
3.5,9,0,-90.3131092,14,0
3.5,9.5,0,-86.66510422,14,0
3.5,10,0,-96.22211418,14,0
4,0,0,-95.09940187,14,0
4,0.5,0,-85.98635333,14,0
4,1,0,-85.25206957,14,0
4,1.5,0,-84.52825158,14,0
4,2,0,-80.90503312,14,0
4,2.5,0,-81.38152699,14,0
4,3,0,-72.51033048,14,0
4,3.5,0,-80.22828195,14,0
4,4,0,-75.15973537,14,0
4,4.5,0,-65.00597125,14,0
4,5,0,-68.78157634,14,0
4,5.5,0,-76.96529247,14,0
4,6,0,-79.60609065,14,0
4,6.5,0,-82.84261291,14,0
4,7,0,-79.04253574,14,0
4,7.5,0,-83.28412278,14,0
4,8,0,-86.86176414,14,1
4,8.5,0,-92.20536434,14,1
4,9,0,-90.72703483,14,1
4,9.5,0,-86.91397234,14,1
4,10,0,-100.485652,14,1
4.5,0,0,-91.23540678,14,0
4.5,0.5,0,-85.1940326,14,0
4.5,1,0,-90.62538297,14,0
4.5,1.5,0,-88.4482646,14,0
4.5,2,0,-80.07220469,14,0
4.5,2.5,0,-83.94462243,14,0
4.5,3,0,-77.05021832,14,0
4.5,3.5,0,-78.72412014,14,0
4.5,4,0,-66.05307274,14,0
4.5,4.5,0,-68.42422991,14,0
4.5,5,0,-65.98334457,14,0
4.5,5.5,0,-73.59229448,14,0
4.5,6,0,-72.76510377,14,0
4.5,6.5,0,-75.33764442,14,0
4.5,7,0,-89.0196777,14,0
4.5,7.5,0,-83.82504059,14,0
4.5,8,0,-95.02679954,14,1
4.5,8.5,0,-90.63251821,14,1
4.5,9,0,-95.05735591,14,1
4.5,9.5,0,-94.88084067,14,1
4.5,10,0,-92.01726397,14,1
5,0,0,-90.22128666,14,0
5,0.5,0,-86.03976257,14,0
5,1,0,-74.93751517,14,0
5,1.5,0,-90.60816439,14,0
5,2,0,-84.82994364,14,0
5,2.5,0,-80.44515494,14,0
5,3,0,-77.53279052,14,0
5,3.5,0,-74.43152953,14,0
5,4,0,-69.09062909,14,0
5,4.5,0,-72.69777965,14,0
5,5,0,-72.43197065,14,0
5,5.5,0,-72.30046936,14,0
5,6,0,-69.08071397,14,0
5,6.5,0,-75.0244504,14,0
5,7,0,-74.80341207,14,0
5,7.5,0,-84.94676094,14,0
5,8,0,-95.01498374,14,1
5,8.5,0,-89.15275757,14,1
5,9,0,-94.67598304,14,1
5,9.5,0,-89.55129163,14,1
5,10,0,-101.4173425,14,1
5.5,0,0,-85.79700433,14,0
5.5,0.5,0,-83.91888868,14,0
5.5,1,0,-86.35423576,14,0
5.5,1.5,0,-87.28434355,14,0
5.5,2,0,-85.09944511,14,0
5.5,2.5,0,-79.6211462,14,0
5.5,3,0,-75.98174041,14,0
5.5,3.5,0,-77.18241842,14,0
5.5,4,0,-67.9609925,14,0
5.5,4.5,0,-64.76729219,14,0
5.5,5,0,-66.13379702,14,0
5.5,5.5,0,-71.33040735,14,0
5.5,6,0,-70.17644457,14,0
5.5,6.5,0,-77.16054792,14,0
5.5,7,0,-78.18675497,14,0
5.5,7.5,0,-81.45488517,14,0
5.5,8,0,-91.91111613,14,1
5.5,8.5,0,-80.8337886,14,1
5.5,9,0,-84.46027381,14,1
5.5,9.5,0,-91.7743992,14,1
5.5,10,0,-96.06501959,14,1
6,0,0,-87.90445007,14,0
6,0.5,0,-87.85637585,14,0
6,1,0,-89.58627717,14,0
6,1.5,0,-87.50602082,14,0
6,2,0,-80.94775322,14,0
6,2.5,0,-86.92892074,14,0
6,3,0,-80.33426628,14,0
6,3.5,0,-77.3994166,14,0
6,4,0,-76.1239917,14,0
6,4.5,0,-71.80590902,14,0
6,5,0,-74.77484194,14,0
6,5.5,0,-73.88354547,14,0
6,6,0,-69.25536632,14,0
6,6.5,0,-77.2363542,14,0
6,7,0,-78.95304816,14,0
6,7.5,0,-83.82626849,14,0
6,8,0,-89.08979643,14,1
6,8.5,0,-95.05879966,14,1
6,9,0,-89.87441214,14,1
6,9.5,0,-95.62824159,14,1
6,10,0,-91.39208728,14,1
6.5,0,0,-93.18970386,14,0
6.5,0.5,0,-81.2864444,14,0
6.5,1,0,-79.44775411,14,0
6.5,1.5,0,-83.06091475,14,0
6.5,2,0,-85.2183985,14,0
6.5,2.5,0,-86.53254567,14,0
6.5,3,0,-77.45161105,14,0
6.5,3.5,0,-75.41064279,14,0
6.5,4,0,-78.33110587,14,0
6.5,4.5,0,-79.34105465,14,0
6.5,5,0,-75.91683538,14,0
6.5,5.5,0,-75.74491361,14,0
6.5,6,0,-84.68734002,14,0
6.5,6.5,0,-89.43673242,14,0
6.5,7,0,-85.48432099,14,1
6.5,7.5,0,-86.05319013,14,1
6.5,8,0,-80.31203273,14,0
6.5,8.5,0,-81.88550284,14,0
6.5,9,0,-94.28749355,14,0
6.5,9.5,0,-91.41322255,14,0
6.5,10,0,-88.19596689,14,0
7,0,0,-96.23132714,14,0
7,0.5,0,-88.64395642,14,0
7,1,0,-91.8571445,14,0
7,1.5,0,-92.71747098,14,0
7,2,0,-85.97677967,14,0
7,2.5,0,-82.68555497,14,0
7,3,0,-74.85701572,14,0
7,3.5,0,-78.8480018,14,0
7,4,0,-80.29990354,14,0
7,4.5,0,-77.70649588,14,0
7,5,0,-71.28910161,14,0
7,5.5,0,-78.64501341,14,0
7,6,0,-84.03276545,14,0
7,6.5,0,-89.62486241,14,1
7,7,0,-90.64455421,14,1
7,7.5,0,-90.53474223,14,1
7,8,0,-89.30816304,14,0
7,8.5,0,-87.72788106,14,0
7,9,0,-86.82992234,14,0
7,9.5,0,-83.30594226,14,0
7,10,0,-88.06920571,14,0
7.5,0,0,-92.7229675,14,0
7.5,0.5,0,-92.87943131,14,0
7.5,1,0,-84.00682382,14,0
7.5,1.5,0,-88.48541724,14,0
7.5,2,0,-85.72533189,14,0
7.5,2.5,0,-81.04474196,14,0
7.5,3,0,-79.92950203,14,0
7.5,3.5,0,-83.47261773,14,0
7.5,4,0,-82.29828423,14,0
7.5,4.5,0,-77.34369827,14,0
7.5,5,0,-74.17442464,14,0
7.5,5.5,0,-83.64210206,14,0
7.5,6,0,-80.00898091,14,0
7.5,6.5,0,-87.62376102,14,1
7.5,7,0,-84.83508947,14,1
7.5,7.5,0,-90.9589362,14,1
7.5,8,0,-81.87183631,14,0
7.5,8.5,0,-91.78875934,14,0
7.5,9,0,-103.7672223,14,0
7.5,9.5,0,-89.23938401,14,0
7.5,10,0,-89.50886838,14,0
8,0,0,-98.28778428,14,1
8,0.5,0,-96.10468987,14,1
8,1,0,-100.4354136,14,1
8,1.5,0,-81.75546293,14,1
8,2,0,-93.26721593,14,1
8,2.5,0,-91.45281434,14,0
8,3,0,-86.34537663,14,0
8,3.5,0,-86.7733237,14,0
8,4,0,-84.49241758,14,0
8,4.5,0,-87.22822694,14,0
8,5,0,-80.56264985,14,0
8,5.5,0,-72.67927052,14,0
8,6,0,-83.89724157,14,0
8,6.5,0,-82.90337053,14,0
8,7,0,-90.59916107,14,0
8,7.5,0,-95.25653267,14,0
8,8,0,-90.6184058,14,0
8,8.5,0,-99.78987369,14,0
8,9,0,-92.55315003,14,0
8,9.5,0,-91.43834026,14,0
8,10,0,-91.28304892,14,0
8.5,0,0,-102.0294873,14,1
8.5,0.5,0,-99.42807003,14,1
8.5,1,0,-90.87933325,14,1
8.5,1.5,0,-92.0367158,14,1
8.5,2,0,-91.96086522,14,1
8.5,2.5,0,-93.25941819,14,0
8.5,3,0,-83.52631903,14,0
8.5,3.5,0,-93.99300478,14,0
8.5,4,0,-88.22198619,14,0
8.5,4.5,0,-88.52837552,14,0
8.5,5,0,-81.9938317,14,0
8.5,5.5,0,-93.63155795,14,0
8.5,6,0,-80.08258966,14,0
8.5,6.5,0,-88.70065649,14,0
8.5,7,0,-81.84879164,14,0
8.5,7.5,0,-90.06382297,14,0
8.5,8,0,-101.3393881,14,0
8.5,8.5,0,-92.18297304,14,0
8.5,9,0,-96.85698375,14,0
8.5,9.5,0,-91.53964121,14,0
8.5,10,0,-90.12492383,14,0
9,0,0,-96.12296339,14,1
9,0.5,0,-91.81178349,14,1
9,1,0,-94.86984756,14,1
9,1.5,0,-95.78390389,14,1
9,2,0,-90.01458561,14,1
9,2.5,0,-86.47289522,14,0
9,3,0,-77.54416705,14,0
9,3.5,0,-85.17813901,14,0
9,4,0,-83.0474975,14,0
9,4.5,0,-80.88652882,14,0
9,5,0,-88.59595941,14,0
9,5.5,0,-88.27016416,14,0
9,6,0,-86.21959882,14,0
9,6.5,0,-87.31247282,14,0
9,7,0,-94.97526283,14,0
9,7.5,0,-92.80998436,14,0
9,8,0,-93.49785803,14,0
9,8.5,0,-101.5381932,14,0
9,9,0,-96.38334819,14,0
9,9.5,0,-96.75163769,14,0
9,10,0,-89.13657424,14,0
9.5,0,0,-101.9474635,14,1
9.5,0.5,0,-95.62657331,14,1
9.5,1,0,-91.69597971,14,1
9.5,1.5,0,-89.96205535,14,1
9.5,2,0,-97.27686666,14,1
9.5,2.5,0,-90.37596342,14,0
9.5,3,0,-92.45912383,14,0
9.5,3.5,0,-97.28075194,14,0
9.5,4,0,-85.94101922,14,0
9.5,4.5,0,-88.97202999,14,0
9.5,5,0,-89.77520414,14,0
9.5,5.5,0,-83.8026225,14,0
9.5,6,0,-89.0790395,14,0
9.5,6.5,0,-89.07427288,14,0
9.5,7,0,-89.95808668,14,0
9.5,7.5,0,-86.81187761,14,0
9.5,8,0,-92.77202298,14,0
9.5,8.5,0,-89.00741517,14,0
9.5,9,0,-90.86996736,14,0
9.5,9.5,0,-103.2699362,14,0
9.5,10,0,-95.41804634,14,0
10,0,0,-98.08579422,14,1
10,0.5,0,-103.5479908,14,1
10,1,0,-98.30035482,14,1
10,1.5,0,-98.3077423,14,1
10,2,0,-90.2408528,14,1
10,2.5,0,-90.40608481,14,0
10,3,0,-93.68261983,14,0
10,3.5,0,-92.32748988,14,0
10,4,0,-79.66929503,14,0
10,4.5,0,-86.02177442,14,0
10,5,0,-84.5191029,14,0
10,5.5,0,-86.67635821,14,0
10,6,0,-98.50926066,14,0
10,6.5,0,-85.88761584,14,0
10,7,0,-95.27686732,14,0
10,7.5,0,-96.0538453,14,0
10,8,0,-94.25191115,14,0
10,8.5,0,-98.45432408,14,0
10,9,0,-90.56060711,14,0
10,9.5,0,-97.99061536,14,0
10,10,0,-103.6714217,14,0
0,0,0.5,-91.31775861,14,0
0,0.5,0.5,-96.54868627,14,0
0,1,0.5,-86.61516927,14,0
0,1.5,0.5,-99.71947583,14,0
0,2,0.5,-92.9950879,14,0
0,2.5,0.5,-95.59778629,14,0
0,3,0.5,-91.14258218,14,0
0,3.5,0.5,-87.85182169,14,0
0,4,0.5,-91.55447954,14,0
0,4.5,0.5,-89.19965114,14,0
0,5,0.5,-89.00206769,14,0
0,5.5,0.5,-93.13322195,14,0
0,6,0.5,-89.01821009,14,0
0,6.5,0.5,-97.2715263,14,0
0,7,0.5,-88.50046802,14,0
0,7.5,0.5,-92.04184007,14,0
0,8,0.5,-86.00263529,14,0
0,8.5,0.5,-91.41297643,14,0
0,9,0.5,-88.02813121,14,0
0,9.5,0.5,-89.62677695,14,0
0,10,0.5,-94.16892766,14,0
0.5,0,0.5,-89.95932047,14,0
0.5,0.5,0.5,-96.7717828,14,0
0.5,1,0.5,-88.7383286,14,0
0.5,1.5,0.5,-84.24859173,14,0
0.5,2,0.5,-88.48590687,14,0
0.5,2.5,0.5,-89.23523452,14,0
0.5,3,0.5,-90.53696064,14,0
0.5,3.5,0.5,-84.00088777,14,0
0.5,4,0.5,-86.27645737,14,0
0.5,4.5,0.5,-89.14184078,14,0
0.5,5,0.5,-77.30887814,14,0
0.5,5.5,0.5,-94.28085946,14,0
0.5,6,0.5,-92.64840846,14,0
0.5,6.5,0.5,-89.33998415,14,0
0.5,7,0.5,-88.90227127,14,0
0.5,7.5,0.5,-96.31490275,14,0
0.5,8,0.5,-94.14712727,14,0
0.5,8.5,0.5,-88.04393212,14,0
0.5,9,0.5,-97.32493522,14,0
0.5,9.5,0.5,-86.06286975,14,0
0.5,10,0.5,-94.72841736,14,0
1,0,0.5,-94.89312555,14,0
1,0.5,0.5,-98.37627645,14,0
1,1,0.5,-83.68063124,14,0
1,1.5,0.5,-89.98338502,14,0
1,2,0.5,-90.14263446,14,0
1,2.5,0.5,-87.8689155,14,0
1,3,0.5,-93.13457102,14,0
1,3.5,0.5,-81.89174617,14,0
1,4,0.5,-86.2566248,14,0
1,4.5,0.5,-86.91605916,14,0
1,5,0.5,-90.23763463,14,0
1,5.5,0.5,-82.61827939,14,0
1,6,0.5,-87.01239535,14,0
1,6.5,0.5,-86.08693074,14,0
1,7,0.5,-89.54425878,14,0
1,7.5,0.5,-91.17968997,14,0
1,8,0.5,-90.03116376,14,0
1,8.5,0.5,-90.74422495,14,0
1,9,0.5,-87.47133844,14,0
1,9.5,0.5,-91.28716261,14,0
1,10,0.5,-89.96930397,14,0
1.5,0,0.5,-98.52797572,14,0
1.5,0.5,0.5,-87.68895417,14,0
1.5,1,0.5,-80.20074262,14,0
1.5,1.5,0.5,-90.90733465,14,0
1.5,2,0.5,-85.65766478,14,0
1.5,2.5,0.5,-85.44654593,14,0
1.5,3,0.5,-87.03646145,14,0
1.5,3.5,0.5,-79.20406589,14,0
1.5,4,0.5,-81.83865397,14,0
1.5,4.5,0.5,-85.55736434,14,0
1.5,5,0.5,-86.25067304,14,0
1.5,5.5,0.5,-83.27293737,14,0
1.5,6,0.5,-82.48191829,14,0
1.5,6.5,0.5,-80.17642594,14,0
1.5,7,0.5,-90.6421226,14,0
1.5,7.5,0.5,-89.35018307,14,0
1.5,8,0.5,-86.2032412,14,0
1.5,8.5,0.5,-90.74190588,14,0
1.5,9,0.5,-90.37156657,14,0
1.5,9.5,0.5,-99.97202431,14,0
1.5,10,0.5,-96.82197051,14,0
2,0,0.5,-96.3804774,14,0
2,0.5,0.5,-89.57555611,14,0
2,1,0.5,-90.27929512,14,0
2,1.5,0.5,-84.66312738,14,0
2,2,0.5,-94.1747004,14,0
2,2.5,0.5,-88.9836652,14,0
2,3,0.5,-78.23716583,14,0
2,3.5,0.5,-79.61578304,14,0
2,4,0.5,-82.60174797,14,0
2,4.5,0.5,-82.08922112,14,0
2,5,0.5,-86.07264599,14,0
2,5.5,0.5,-83.2141782,14,0
2,6,0.5,-82.33247836,14,0
2,6.5,0.5,-81.90076695,14,0
2,7,0.5,-84.10090227,14,0
2,7.5,0.5,-86.40707712,14,0
2,8,0.5,-87.46965724,14,0
2,8.5,0.5,-86.69365658,14,0
2,9,0.5,-86.21689992,14,0
2,9.5,0.5,-91.65137074,14,0
2,10,0.5,-92.63494946,14,0
2.5,0,0.5,-92.3643251,14,0
2.5,0.5,0.5,-93.07150307,14,0
2.5,1,0.5,-80.04645503,14,0
2.5,1.5,0.5,-81.11508623,14,0
2.5,2,0.5,-82.11057835,14,0
2.5,2.5,0.5,-85.57828516,14,0
2.5,3,0.5,-80.69753632,14,0
2.5,3.5,0.5,-87.84274338,14,0
2.5,4,0.5,-85.84213598,14,0
2.5,4.5,0.5,-86.18426607,14,0
2.5,5,0.5,-72.20421045,14,0
2.5,5.5,0.5,-76.63557327,14,0
2.5,6,0.5,-78.27624083,14,0
2.5,6.5,0.5,-86.64783049,14,0
2.5,7,0.5,-80.48639046,14,0
2.5,7.5,0.5,-80.12610574,14,0
2.5,8,0.5,-85.33227393,14,0
2.5,8.5,0.5,-79.62698504,14,0
2.5,9,0.5,-82.13016615,14,0
2.5,9.5,0.5,-93.82093357,14,0
2.5,10,0.5,-92.62532663,14,0
3,0,0.5,-88.15529989,14,0
3,0.5,0.5,-90.5193797,14,0
3,1,0.5,-83.68546667,14,0
3,1.5,0.5,-85.31436212,14,0
3,2,0.5,-77.70330052,14,0
3,2.5,0.5,-73.21991113,14,0
3,3,0.5,-85.58615137,14,0
3,3.5,0.5,-84.14640787,14,0
3,4,0.5,-75.00170897,14,0
3,4.5,0.5,-81.51056025,14,0
3,5,0.5,-78.5340013,14,0
3,5.5,0.5,-72.53114579,14,0
3,6,0.5,-76.58935186,14,0
3,6.5,0.5,-90.96714859,14,0
3,7,0.5,-80.76214437,14,0
3,7.5,0.5,-72.98016153,14,0
3,8,0.5,-88.21111047,14,0
3,8.5,0.5,-86.52054885,14,0
3,9,0.5,-92.27783803,14,0
3,9.5,0.5,-90.41534842,14,0
3,10,0.5,-88.99837534,14,0
3.5,0,0.5,-95.84923729,14,0
3.5,0.5,0.5,-91.52518757,14,0
3.5,1,0.5,-90.32225185,14,0
3.5,1.5,0.5,-78.50440763,14,0
3.5,2,0.5,-82.07818256,14,0
3.5,2.5,0.5,-75.8608477,14,0
3.5,3,0.5,-75.26866776,14,0
3.5,3.5,0.5,-76.50491547,14,0
3.5,4,0.5,-76.47989932,14,0
3.5,4.5,0.5,-75.81228994,14,0
3.5,5,0.5,-79.47480651,14,0
3.5,5.5,0.5,-76.22213745,14,0
3.5,6,0.5,-72.9551831,14,0
3.5,6.5,0.5,-74.56963505,14,0
3.5,7,0.5,-75.86066042,14,0
3.5,7.5,0.5,-86.54717344,14,0
3.5,8,0.5,-94.39711453,14,0
3.5,8.5,0.5,-80.74160478,14,0
3.5,9,0.5,-82.52599307,14,0
3.5,9.5,0.5,-86.19593585,14,0
3.5,10,0.5,-103.2692531,14,0
4,0,0.5,-95.02596516,14,0
4,0.5,0.5,-88.25688894,14,0
4,1,0.5,-88.22156509,14,0
4,1.5,0.5,-82.98473768,14,0
4,2,0.5,-84.39990523,14,0
4,2.5,0.5,-81.88951413,14,0
4,3,0.5,-81.33080474,14,0
4,3.5,0.5,-79.12400359,14,0
4,4,0.5,-71.49733401,14,0
4,4.5,0.5,-70.08760053,14,0
4,5,0.5,-68.41619812,14,0
4,5.5,0.5,-68.97242657,14,0
4,6,0.5,-79.79595379,14,0
4,6.5,0.5,-78.14590262,14,0
4,7,0.5,-83.6210585,14,0
4,7.5,0.5,-80.37264909,14,0
4,8,0.5,-94.78520936,14,1
4,8.5,0.5,-95.18547668,14,1
4,9,0.5,-94.17121002,14,1
4,9.5,0.5,-86.50971841,14,1
4,10,0.5,-90.56644573,14,1
4.5,0,0.5,-89.1906498,14,0
4.5,0.5,0.5,-86.78243395,14,0
4.5,1,0.5,-81.74873292,14,0
4.5,1.5,0.5,-83.32067509,14,0
4.5,2,0.5,-83.8592091,14,0
4.5,2.5,0.5,-73.53124798,14,0
4.5,3,0.5,-73.96231335,14,0
4.5,3.5,0.5,-71.23830076,14,0
4.5,4,0.5,-73.93900999,14,0
4.5,4.5,0.5,-65.90707294,14,0
4.5,5,0.5,-73.16661334,14,0
4.5,5.5,0.5,-73.65960928,14,0
4.5,6,0.5,-73.12149354,14,0
4.5,6.5,0.5,-80.05841869,14,0
4.5,7,0.5,-80.20589777,14,0
4.5,7.5,0.5,-82.64140547,14,0
4.5,8,0.5,-90.31404118,14,1
4.5,8.5,0.5,-91.25335087,14,0
4.5,9,0.5,-92.41988505,14,0
4.5,9.5,0.5,-85.53744254,14,0
4.5,10,0.5,-100.1457883,14,1
5,0,0.5,-95.58970968,14,0
5,0.5,0.5,-86.74934926,14,0
5,1,0.5,-84.72517707,14,0
5,1.5,0.5,-84.52085142,14,0
5,2,0.5,-83.58211838,14,0
5,2.5,0.5,-76.43141288,14,0
5,3,0.5,-75.7426096,14,0
5,3.5,0.5,-71.81069696,14,0
5,4,0.5,-68.42630138,14,0
5,4.5,0.5,-75.47263093,14,0
5,5,0.5,-70.69859011,14,0
5,5.5,0.5,-68.28818501,14,0
5,6,0.5,-69.87063454,14,0
5,6.5,0.5,-72.32583586,14,0
5,7,0.5,-81.43565312,14,0
5,7.5,0.5,-84.73960417,14,0
5,8,0.5,-88.05922677,14,1
5,8.5,0.5,-94.31910006,14,0
5,9,0.5,-85.94507368,14,0
5,9.5,0.5,-100.4735603,14,0
5,10,0.5,-96.67082969,14,1
5.5,0,0.5,-85.57378013,14,0
5.5,0.5,0.5,-91.32228997,14,0
5.5,1,0.5,-86.64279619,14,0
5.5,1.5,0.5,-87.52828833,14,0
5.5,2,0.5,-90.60683859,14,0
5.5,2.5,0.5,-80.11186768,14,0
5.5,3,0.5,-74.85682129,14,0
5.5,3.5,0.5,-69.86981688,14,0
5.5,4,0.5,-64.58073132,14,0
5.5,4.5,0.5,-69.99394395,14,0
5.5,5,0.5,-68.2873814,14,0
5.5,5.5,0.5,-70.15230284,14,0
5.5,6,0.5,-71.91994518,14,0
5.5,6.5,0.5,-71.60971898,14,0
5.5,7,0.5,-76.77138047,14,0
5.5,7.5,0.5,-75.2068047,14,0
5.5,8,0.5,-88.27383358,14,1
5.5,8.5,0.5,-81.03250626,14,0
5.5,9,0.5,-83.45687543,14,0
5.5,9.5,0.5,-88.22493081,14,0
5.5,10,0.5,-93.46969731,14,1
6,0,0.5,-95.02549345,14,0
6,0.5,0.5,-89.19555872,14,0
6,1,0.5,-88.29184122,14,0
6,1.5,0.5,-85.23298918,14,0
6,2,0.5,-83.13263422,14,0
6,2.5,0.5,-88.53349812,14,0
6,3,0.5,-76.9149419,14,0
6,3.5,0.5,-77.87656575,14,0
6,4,0.5,-70.18764078,14,0
6,4.5,0.5,-66.83393795,14,0
6,5,0.5,-70.52496606,14,0
6,5.5,0.5,-62.94734742,14,0
6,6,0.5,-73.07576519,14,0
6,6.5,0.5,-83.67632336,14,0
